Timestamp (s),Fx (N),Fy (N),Fz (N),Mx (Nmm),My (Nmm),Mz (Nmm),Fx_kalman (N),Fy_kalman (N),Fz_kalman (N),Mx_kalman (Nmm),My_kalman (Nmm),Mz_kalman (Nmm),Fx_Lowpass (N),Fy_Lowpass (N),Fz_Lowpass (N),Mx_Lowpass (Nmm),My_Lowpass (Nmm),Mz_Lowpass (Nmm)
0.0,0.1297177166667086,-0.1873567111850843,10.201870610759965,-140.00027236110938,95.6849276808535,-68.63488315429885,0.12354127077266475,-0.1847291553821556,9.71611351092376,-139.73307898496972,91.12893645711988,-68.29704568033219,0.1254934755894236,-0.1839719119302442,10.225498400798475,-139.62265577263514,95.5459153448024,-68.24564396693407
0.0997262001037597,0.1250215170064292,-0.1853288931994985,10.272491821297455,-135.56300955412044,97.83602655309168,-69.09472352122845,0.12426411973575892,-0.1850998137376122,9.987809851416335,-137.1558343412579,94.40421121253868,-68.79003769807869,0.1252574962979266,-0.1846504025648715,10.248995111047964,-137.5928326633778,96.69097094894704,-68.67018374408124
0.2125337123870849,0.1153791798888248,-0.187447849072077,10.217306940932094,-140.8047708931321,92.70889361963764,-69.27272624391091,0.12134090551945255,-0.1865509793810971,10.063316176302136,-139.41100115310795,93.84643855745057,-69.08835562538326,0.1203183380933756,-0.1860491258184744,10.23315102599003,-139.19880177825488,94.69993228429234,-68.97145499399606
0.3148555755615234,0.1217065525403499,-0.1808175677933639,10.265545472719996,-136.31920425845124,94.65661216970572,-68.18987634759276,0.12143183812466785,-0.1830075361483855,10.1136084957336,-137.50016558589874,94.04792029537981,-68.53306489352127,0.1210124453168628,-0.183433346805919,10.249348249355013,-137.75900301835307,94.67827222699906,-68.58066567079442
0.4079413414001465,0.1326380425058739,-0.1837111957053795,10.250495050802172,-140.10392431802464,97.59004656956613,-68.30854482938108,0.12367802194443393,-0.1834424216711163,10.141046186023651,-139.10937698085684,94.75790794632691,-68.39430386272632,0.1268252439113684,-0.1835722712556492,10.24992165007859,-138.9314636681888,96.13415939828256,-68.44460525008776
0.5205729007720947,0.1195228854714243,-0.1990907141353847,10.245092335241925,-139.4397123542927,93.86455169684427,-68.38271263049876,0.12297846970579962,-0.1931135982799331,10.158563231993071,-139.31353546932658,94.60750389382875,-68.38714008723818,0.1231740646913963,-0.191331492695517,10.247506992660258,-139.18558801124078,94.9993555475634,-68.41365894029326
0.6292648315429688,0.1284811823023773,-0.1991590675506293,10.20312481258645,-135.2381706632941,92.48354426214208,-67.11938775146099,0.12377944950683625,-0.1968499037671662,10.165049655794263,-136.79482150264334,94.29833841710436,-67.6036260544108,0.1258276234968869,-0.195245280123073,10.225315902623354,-137.21187933726745,93.7414499048528,-67.76652334587713
0.741344690322876,0.1751669318663311,-0.2221485995445183,10.18749552828717,-137.65382532834076,94.89216711238066,-64.40979075062849,0.13038718873045324,-0.2124853576286133,10.167935893167055,-137.32571506339056,94.37469680209851,-65.62972728220399,0.1504972776816092,-0.2086969398337955,10.20640571545526,-137.43285233280412,94.3168085086167,-66.08815704825278
0.8208522796630859,0.1851249798854669,-0.239396444657872,10.235444628884345,-134.02645807074603,98.19029167150389,-66.38512652039594,0.13670958788377835,-0.2291173240869016,10.175733379410742,-135.28666210431547,94.81541085472522,-66.09658968648242,0.1678111287835381,-0.2240466922458339,10.220925172169803,-135.72965520177507,96.25355009006029,-66.23664178432436
0.9368209838867188,0.2000817838455164,-0.2566898587147223,10.20158117956924,-137.4284972419956,96.25830543990448,-66.94632954885307,0.14337305449281101,-0.2461580876428781,10.178451226735728,-136.61038901770067,94.96712849276479,-66.62175780302314,0.1839464563145272,-0.2403682754802781,10.21125317586952,-136.57907622188537,96.25592776498236,-66.59148566658871
