Timestamp (s),Fx (N),Fy (N),Fz (N),Mx (Nmm),My (Nmm),Mz (Nmm),Fx_kalman (N),Fy_kalman (N),Fz_kalman (N),Mx_kalman (Nmm),My_kalman (Nmm),Mz_kalman (Nmm),Fx_Lowpass (N),Fy_Lowpass (N),Fz_Lowpass (N),Mx_Lowpass (Nmm),My_Lowpass (Nmm),Mz_Lowpass (Nmm)
2.719731092453003,-0.8222690430384973,-9.108867253364672,-0.9290741222350043,-502.75823750453696,19.272338225787422,-24.628654491143493,-0.8274295499693454,-9.071732391779392,-0.9221939985984431,-510.83400517222316,7.435998265274691,-31.453936967994096,-0.8329221423117754,-9.068187347736622,-0.9385924185557446,-516.4446852775523,3.4040808334315784,-34.48000259610065
2.8153486251831055,-0.8376073310045635,-9.235731192058402,-0.897622599509293,-524.3706101365361,12.41800283928822,-33.434844743849155,-0.8337197645791641,-9.173089224466025,-0.9070080388102113,-519.2000871324492,10.515046424122573,-32.678205302051424,-0.8352647366581698,-9.151959269897512,-0.9181075090325184,-520.4076477070441,7.911041836359658,-33.95742366997479
2.9261841773986816,-0.8587862706489608,-9.338443590699086,-0.7211660502291437,-552.0310108643173,-7.997861406296323,-41.41777240414842,-0.8492117173095042,-9.275283842986255,-0.7921513733302392,-539.490713880799,-0.9265598456703685,-38.07955481810774,-0.847025503653565,-9.2452014302983,-0.8196367796308328,-536.2193292856807,-0.0434097849682189,-37.687598037061605
3.037503242492676,-0.877097502937781,-9.375901262253056,-1.0108866721472891,-572.5090073724173,-13.011002752671885,-47.56133859672936,-0.8664460806307721,-9.337468827953437,-0.9273372225385419,-559.8971415091387,-8.395156297304823,-43.93961946727346,-0.8620615032956733,-9.310551346275679,-0.9152617258890601,-554.364168329049,-6.527206268820038,-42.62446831689557
3.133330821990967,-0.8703491824175476,-9.33299810195128,-1.142288432737537,-570.9409337250866,-10.884868346998672,-49.80120619048341,-0.86885833019655,-9.334705767329716,-1.0601843763644458,-566.722580463286,-9.933882966215748,-47.56227929022221,-0.8662053428566101,-9.321774724113478,-1.0287750793133004,-562.6525510270677,-8.706037307909185,-46.21283725368953
3.2458479404449463,-0.8727170141790328,-9.265875048181211,-1.0838233322105948,-568.4442017088966,-4.979330198335958,-50.59727392247969,-0.8712431280495696,-9.292166043425842,-1.074794054535925,-567.7866009088273,-6.871800956611139,-49.43800912863088,-0.8694611785178217,-9.293824886147345,-1.056299205761948,-565.5483763679822,-6.84268375312277,-48.405055588084664
3.35032057762146,-0.8513933737047676,-9.234136279036031,-0.9855132044268542,-553.7718389765455,-5.390468773527829,-47.484698535574566,-0.858975305196146,-9.256301676673791,-1.0196154546240344,-559.1250016904388,-5.956287318836559,-48.23079679153686,-0.8604272761112945,-9.263980582591689,-1.0209062050943993,-559.6601076722638,-6.116576263325612,-47.94487706182947
3.4518074989318848,-0.8679155775515768,-9.194673573968224,-1.079385387286111,-557.7784072928957,-14.623054928245722,-49.76659454996157,-0.8645006973804834,-9.218213414539582,-1.0565553045144878,-558.2927605836969,-11.312644274048182,-49.17997200608927,-0.8641714268314353,-9.229327078279956,-1.0501457961902556,-558.7192574825798,-10.369815595785525,-48.85573580589549
3.5625181198120117,-0.8187830685007542,-9.142064228701734,-1.0692552956106516,-537.6459383113503,-10.510031026850157,-45.853006910985684,-0.8362456488477568,-9.17115062947616,-1.0644043306687392,-545.5323226597086,-10.816602007458926,-47.12379449793066,-0.841477247666095,-9.185695653490846,-1.0597005459004532,-548.182597896965,-10.439923311317955,-47.35437135844059
3.659943103790283,-0.7721762466621838,-9.11110013159599,-0.9167250580973016,-530.4373587157413,-22.730392647771595,-47.383335874047006,-0.7966485806581853,-9.13403738074486,-0.973133520785729,-536.2031218833823,-18.17972955802273,-47.28419988985752,-0.8068267471641395,-9.148397892543418,-0.9882128019988796,-539.3099783063532,-16.58515797954459,-47.368853616243754
