Timestamp (s),Fx (N),Fy (N),Fz (N),Mx (Nmm),My (Nmm),Mz (Nmm),Fx_kalman (N),Fy_kalman (N),Fz_kalman (N),Mx_kalman (Nmm),My_kalman (Nmm),Mz_kalman (Nmm),Fx_Lowpass (N),Fy_Lowpass (N),Fz_Lowpass (N),Mx_Lowpass (Nmm),My_Lowpass (Nmm),Mz_Lowpass (Nmm)
0.0,10.277481678381093,-0.3638907982897922,1.340741752512967,-149.41765787282657,-480.87140461380454,41.847945650630834,10.259783345968115,-0.35503225883701595,1.2650373416827119,-168.87435571360197,-485.51084146545287,46.62342972981179,10.229963205212655,-0.34983655027078087,1.2397130874834268,-173.93583509443147,-484.78228028126665,47.4108469389912
0.10404062271118164,10.172021082648714,-0.30599545557772834,1.3451796974374517,-177.52588987601166,-469.95560252055793,41.521607325713035,10.205543284307106,-0.32472584772313484,1.314568041477628,-174.22129788080179,-475.89717509438157,43.470330079513076,10.200992143930684,-0.32791600292425527,1.2924463924604428,-175.73086248522168,-477.3689414009122,44.46622713235206
0.21626710891723633,10.209603834551846,-0.2862413185720777,1.29443276199658,-189.32771335549683,-478.95815493148206,44.54270909123983,10.208052842371382,-0.30094110066674473,1.3021237543853612,-183.55757609234092,-477.7889646725879,44.13309675758222,10.205297989241265,-0.3070786607481658,1.2934395772285114,-182.5292879203589,-478.16354816619713,44.50446811179586
0.31633758544921875,10.315801089054466,-0.3176155361692877,1.1963155883399885,-184.35471016898668,-490.61380094001424,49.98909795331451,10.274644921049735,-0.3112464685505346,1.2367307114820285,-184.05023204529903,-485.71514938600967,47.75230453470482,10.260549539147865,-0.31234709845872655,1.2448775827842482,-183.4419990446729,-484.3886745531057,47.24678303255524
0.42469215393066406,10.35815896834326,-0.3273217211340028,1.3056241013713752,-182.0857167751708,-483.6839040837961,48.46371351032769,10.3262594408152,-0.3211815210248573,1.2793091680338424,-182.83609483694158,-484.4597707497531,48.191979461541564,10.309354253745562,-0.3198344097963647,1.27525084207781,-182.76385790992163,-484.0362893184509,47.85524827144138
0.5299444198608398,10.380824380149035,-0.3453898072302902,1.2013323956459292,-181.77331092752252,-491.071423221884,47.02733042868209,10.359982427917586,-0.3361430647092002,1.2311168723650976,-182.17925825822408,-488.54599669933225,47.47218677426963,10.345089316947298,-0.33261210851332745,1.2382916188618704,-182.26858441872218,-487.5538562701674,47.44128935006165
0.6346821784973145,10.398675200706455,-0.3662375988798524,1.3997857154213627,-186.4520763215205,-483.1560938377736,50.39207633938736,10.383895876620084,-0.3547425097022582,1.33535995021699,-184.8200050490857,-485.2148535348287,49.27677776890852,10.371882258826876,-0.3494248536965895,1.319038667141612,-184.3603303701218,-485.3549750539707,48.916682844724505
0.7312908172607422,10.048775439463398,-0.3674451758825043,1.438087109660957,-95.3199983902623,-455.9943434521701,24.55448669002567,10.176780056132529,-0.36259318914939487,1.3988488263210943,-129.50595894059097,-467.15558513513645,33.99756160239059,10.210328849145137,-0.35843501478954665,1.3785628884012837,-139.84016438019194,-470.6746592530704,36.735584767374974
0.8418090343475342,9.623881184485741,-0.30173475936082433,1.3184555508269558,-144.24000753496557,-432.54623739689487,29.84017864967899,9.835069761113349,-0.3249806110381092,1.3491630495987827,-138.61210176380678,-445.765831904439,31.4281576333654,9.917105016815439,-0.3300848870751853,1.3485092196141224,-142.0400859575791,-451.6104483249825,33.28788170852698
0.938474178314209,9.531009560951924,-0.26177079591455915,1.2459047990179517,-184.07433433966253,-429.7164511011015,35.59065549633607,9.647150222787491,-0.28591479686915794,1.2853459411209744,-166.7093067001383,-435.8467690695864,34.00072279078006,9.724057288883682,-0.295927841494872,1.2972070093160326,-163.05721014862024,-440.66344971304227,34.439268602431525
1.0470292568206787,9.528878512366587,-0.26751248279509426,1.2569031842655924,-173.1007023708703,-430.1093481009337,37.59318612651339,9.574054285839788,-0.274541541299736,1.2677673506505975,-170.65940646019976,-432.30084790319273,36.220987235601115,9.626467900625133,-0.28172016214498335,1.277055096790816,-168.07895625974515,-435.3863989069878,36.01622736447257
