Timestamp (s),Fx (N),Fy (N),Fz (N),Mx (Nmm),My (Nmm),Mz (Nmm),Fx_kalman (N),Fy_kalman (N),Fz_kalman (N),Mx_kalman (Nmm),My_kalman (Nmm),Mz_kalman (Nmm),Fx_Lowpass (N),Fy_Lowpass (N),Fz_Lowpass (N),Mx_Lowpass (Nmm),My_Lowpass (Nmm),Mz_Lowpass (Nmm)
0.0,-0.0576172395294779,0.0334020355827962,2.6349815603823967,2.954622832093865,-108.743428864805,-1.9778080298047345,-0.05487382273443562,0.0329382985060707,2.5095181968749976,3.203049270214027,-103.56566346794732,-1.9760131685009965,-0.0556450055480366,0.0328328074783068,2.6219424254776147,3.2490579930196155,-108.77641475770888,-2.016201091213887
0.1096632480621337,-0.0513951038451302,0.0312375107667214,2.64549756031216,3.2578285045243334,-107.40560651525624,-1.916001528873336,-0.05317505918775484,0.0318871538755037,2.5759210287962717,3.2369046988954864,-105.4408236857369,-1.9389239354904948,-0.0535200546965834,0.0320351591225141,2.633719992894888,3.2534432487719727,-108.09101063648257,-1.9661013100436089
0.2093868255615234,-0.0475276453013707,0.0251312723382157,2.6223430650539665,2.6003311234618494,-107.76848751323922,-2.247284373865634,-0.05131701615736329,0.0277117894614918,2.5911942392710965,2.8434805929374605,-106.20664316325254,-2.1295011671921493,-0.050523849998977,0.0285832157303649,2.628031528974427,2.9268871861169075,-107.9297490748609,-2.1066928419546187
0.3177034854888916,-0.0541838834753241,0.0285945120439353,2.6335344044287594,3.036295300300633,-107.45702708540442,-1.757776886488962,-0.05202997619567836,0.0282573420200789,2.601723797295618,2.962646635618768,-106.51760061965832,-1.8997629272739704,-0.0523538667371506,0.0285888638871501,2.6307829667015934,2.981591243208772,-107.69338808013264,-1.9322348642217868
0.4228560924530029,-0.060327091434289,0.0315792778429437,2.620702954973177,1.533243558895773,-107.7799863290099,-1.6910258654830503,-0.05369305901709805,0.0303104112670552,2.605528000345816,2.079226950580278,-106.77063458710987,-1.770756328375393,-0.0563404790857198,0.0300840708650469,2.625742960837385,2.2574174010522654,-107.7366872045713,-1.8116303648524197
0.5206961631774902,-0.062287129947963,0.0286400809874316,2.576323505728308,-0.6320348674937577,-110.53037337685336,-1.478411502279032,-0.05513994327654913,0.0292780903818097,2.600611177584261,0.4035749946106968,-107.40361829393389,-1.5900772894126671,-0.0593138045168415,0.0293620759262393,2.601033233282846,0.812691266779261,-109.13353029071236,-1.6450209335657338
0.61531662940979,-0.0527500297975357,0.0178174569070576,2.61259888163281,4.193039136839147,-109.23216188021546,-1.1520731773612614,-0.054792065318302594,0.0221950293618081,2.6023561185811186,2.745592633656837,-107.6697827450516,-1.319375860952686,-0.0560319171571886,0.0235897664166485,2.606816057457828,2.502865201809197,-109.18284608546386,-1.3985470554634976
0.7266266345977783,-0.0522369995825472,0.0120529855547743,2.6073891201997164,3.805450073928217,-108.92442782395906,-2.566205918671645,-0.05446351822267024,0.0159269015736708,2.6030032949104642,3.400620554974008,-107.83111323097846,-2.0899592148179984,-0.0541344583698679,0.0178213759857113,2.607102588828772,3.1541576378687037,-109.0536369547115,-1.9823764870675704
0.8383569717407227,-0.0565648698577067,0.0325817945998626,2.6498390281730715,3.084695241404404,-111.61062983485864,-2.7788202818756567,-0.05470623141072288,0.0262201915428509,2.608412979774917,3.205367973281533,-108.26766012247943,-2.5156987677861515,-0.0553496641137873,0.0252015852927869,2.6284708085009214,3.1194264396365625,-110.33213339478506,-2.3805983844716145
0.9446866512298584,-0.0535919255349527,0.0401006702767539,2.640770184196945,4.217762650722619,-108.83527060926842,-2.373369635765691,-0.0545890642543263,0.0347987991805231,2.6118152786530877,3.831062293969623,-108.32734329217642,-2.42773452660823,-0.05447079482437,0.0326511277847704,2.634620496348933,3.6685945451795874,-109.58370200202673,-2.376984010118653
